time,palm_position_x,palm_position_y,palm_position_z,palm_normal_x,palm_normal_y,palm_normal_z,palm_direction_x,palm_direction_y,palm_direction_z,hand_grab_angle,hand_grab_strength,hand_pinch_angle,hand_pinch_strength,thumb_extension,index_extension,middle_extension,ring_extension,pinky_extension,,time,palm_position_x,palm_position_y,palm_position_z,palm_normal_x,palm_normal_y,palm_normal_z,palm_direction_x,palm_direction_y,palm_direction_z,hand_grab_angle,hand_grab_strength,hand_pinch_angle,hand_pinch_strength,thumb_extension,index_extension,middle_extension,ring_extension,pinky_extension,
1.019196,-1.925331,262.555145,13.296393,-0.021987,-0.966774,-0.254684,-0.32174,0.248035,-0.913762,1.336658,0,52.951397,1,0,1,0,0,1,,0.9344,-4.864983,204.982132,29.117878,0.219711,-0.894405,-0.389573,-0.063374,0.385402,-0.92057,1.277008,0,62.361061,1,0,1,0,0,1,
1.047458,-1.871113,262.387939,13.440356,-0.021447,-0.966711,-0.25497,-0.321397,0.248158,-0.91385,1.338331,0,53.414738,1,0,1,0,0,1,,0.974839,-5.118622,204.869202,29.763554,0.217017,-0.893641,-0.392823,-0.066572,0.387928,-0.919282,1.267903,0,63.319099,1,0,1,0,0,1,
1.067015,-1.608845,261.932373,13.639019,-0.022937,-0.967381,-0.252287,-0.32105,0.246114,-0.914524,1.328242,0,54.20377,1,0,1,0,0,1,,1.001446,-5.565762,204.581833,30.259113,0.216294,-0.892377,-0.396082,-0.071855,0.390035,-0.917992,1.25008,0,64.58374,1,0,1,0,0,1,
1.106305,-1.400433,261.539398,13.810686,-0.023753,-0.967642,-0.251204,-0.320936,0.245356,-0.914768,1.328787,0,54.917198,1,0,1,0,0,1,,1.019312,-6.043739,204.466614,30.676975,0.214905,-0.890975,-0.399973,-0.074323,0.393434,-0.916344,1.245935,0,65.723251,1,0,1,0,0,1,
1.13845,-1.20673,261.194122,13.96631,-0.025469,-0.967819,-0.250354,-0.320756,0.245106,-0.914898,1.328712,0,55.201237,1,0,1,0,0,1,,1.050495,-6.548801,204.478012,30.951996,0.215581,-0.888774,-0.404481,-0.076847,0.397495,-0.914381,1.24416,0,66.368553,1,0,1,0,0,1,
1.154822,-1.025032,260.882202,14.017891,-0.026422,-0.968009,-0.249519,-0.32067,0.244622,-0.915058,1.328353,0,55.448662,1,0,1,0,0,1,,1.090475,-6.960915,204.518433,31.120468,0.216373,-0.886636,-0.408729,-0.078467,0.401499,-0.912492,1.247659,0,66.862511,1,0,1,0,0,1,
1.168554,-0.930904,260.611572,14.042068,-0.025815,-0.968095,-0.249249,-0.320901,0.244161,-0.9151,1.322066,0,55.863331,1,0,1,0,0,1,,1.113427,-7.378109,204.606323,31.140816,0.216854,-0.885254,-0.411461,-0.079655,0.404039,-0.911267,1.243471,0,67.279388,1,0,1,0,0,1,
1.194981,-0.869083,260.403687,14.039322,-0.025135,-0.968455,-0.247916,-0.321141,0.242672,-0.915412,1.315019,0,56.170589,1,0,1,0,0,1,,1.121661,-7.791355,204.62175,31.097685,0.218547,-0.883835,-0.413609,-0.081107,0.405936,-0.910295,1.236671,0,67.57412,1,0,1,0,0,1,
1.213801,-0.8409,260.185577,14.030601,-0.024139,-0.968557,-0.247617,-0.321042,0.24208,-0.915603,1.31287,0,56.395321,1,0,1,0,0,1,,1.150982,-8.266468,204.645096,30.897715,0.219137,-0.883324,-0.414388,-0.082949,0.406307,-0.909964,1.221055,0,67.906837,1,0,1,0,0,1,
1.230632,-0.860909,260.031677,13.990476,-0.023804,-0.968627,-0.247375,-0.321013,0.241747,-0.915701,1.312613,0,56.480499,1,0,1,0,0,1,,1.169405,-8.752708,204.461777,30.585409,0.220879,-0.883501,-0.413083,-0.084409,0.404638,-0.910573,1.194369,0,68.141312,1,0,1,0,0,1,
